"","Article_day","True_Dummy","Likert_Evaluation","Age","Dig_Lit_Avg","Income_Score","CRT_Score","Familiar_Story","Education_Score","Duration","Ideology_Score","Gender","ResponseId","Treatment","Dummy_Ideology","Article_Lean","Dummy_Congruence","Susc_FN","Treat_Search","Article"
"4562","jan 28_3",0,3,63,4.3,0,1,"Yes",1,9216,-3,0,"R_Z3sAP240pVnwvyF",1,"Liberal","Neutral",0,0,1,"3"
"4563","jan 28_3",1,5,64,3.9,1,2,"Yes",2,2311,2,0,"R_xEHI2Ta8d0bDHNL",1,"Conservative","Neutral",0,1,1,"3"
"4564","jan 28_3",0,4,76,3.9,0,0,"Yes",3,1325,2,0,"R_1hzIQKtj5XS1GbB",1,"Conservative","Neutral",0,0,1,"3"
"4565","jan 28_3",1,6,48,3.2,3,3,"No",1,1011,-3,1,"R_1kYuP2O9KQxyBtc",1,"Liberal","Neutral",0,1,1,"3"
"4566","jan 28_3",1,6,55,3.2,3,3,"Yes",3,954,-2,1,"R_819CdByQZzbrsKB",1,"Liberal","Neutral",0,1,1,"3"
"4567","jan 28_3",1,5,25,2.8,0,1,"No",1,1090,NA,1,"R_2BsvYHFpSIZls5H",1,NA,"Neutral",NA,1,1,"3"
"4568","jan 28_3",1,7,68,3.8,0,1,"Yes",2,1476,-2,1,"R_1FmtOQvC85Etm9Z",1,"Liberal","Neutral",0,1,1,"3"
"4569","jan 28_3",1,7,51,4.1,1,1,"Yes",3,1852,-2,1,"R_2wTSlt2MNMaqPLi",1,"Liberal","Neutral",0,1,1,"3"
"4570","jan 28_3",1,5,64,2.4,0,1,"No",2,1897,2,1,"R_2dHcvKvN2RhmWOg",1,"Conservative","Neutral",0,1,1,"3"
"4571","jan 28_3",1,6,70,4.3,1,3,"Yes",3,2849,2,1,"R_Y0xCBDMWvi8VqIF",1,"Conservative","Neutral",0,1,1,"3"
"4572","jan 28_3",1,7,61,3.9,1,1,"Yes",2,1317,2,0,"R_3p2LzGxUIyHHX81",1,"Conservative","Neutral",0,1,1,"3"
"4573","jan 28_3",1,4,53,2.4,0,1,"No",1,924,0,0,"R_1Ng1meWjf5N7LGx",1,"Moderate","Neutral",0,1,1,"3"
"4574","jan 28_3",1,7,43,5,3,0,"Yes",4,1230,3,0,"R_10HHDjbPS4QLh2m",1,"Conservative","Neutral",0,1,1,"3"
"4575","jan 28_3",1,7,34,5,1,1,"No",1,461,3,0,"R_2QhcfMQxGHaGQiz",1,"Conservative","Neutral",0,1,1,"3"
"4576","jan 28_3",1,6,52,3.4,2,2,"Yes",2,841,2,0,"R_3nkeXBVuSFrvsgh",1,"Conservative","Neutral",0,1,1,"3"
"4577","jan 28_3",1,6,38,4,1,2,"No",3,2181,0,1,"R_2t4lDiP6VgeoB5C",1,"Moderate","Neutral",0,1,1,"3"
"4578","jan 28_3",1,7,45,3.7,1,4,"Not Sure",2,2145,2,1,"R_bE37j2Rk3YjKvF7",1,"Conservative","Neutral",0,1,1,"3"
"4579","jan 28_3",1,6,49,2.9,0,1,"No",3,1373,1,1,"R_3oTKxayaJ9YBE4F",1,"Conservative","Neutral",0,1,1,"3"
"4580","jan 28_3",1,6,43,3.9,0,0,"Yes",2,3539,0,1,"R_2fbwOXWtjyKgp6V",1,"Moderate","Neutral",0,1,1,"3"
"4581","jan 28_3",1,6,43,3.3,2,2,"No",4,779,0,1,"R_1PZdLiSQCnrUBNR",1,"Moderate","Neutral",0,1,1,"3"
"4582","jan 28_3",1,7,37,5,3,2,"Yes",4,949,-2,0,"R_uf9JgGeVbSEHkD7",1,"Liberal","Neutral",0,1,1,"3"
"4583","jan 28_3",1,6,20,3.8,1,1,"Yes",1,1064,0,0,"R_cx0BdZEnhQfBTiN",1,"Moderate","Neutral",0,1,1,"3"
"4584","jan 28_3",0,2,54,4.6,2,1,"No",4,1756,-1,0,"R_2SI8Mj04ziwO3H3",1,"Liberal","Neutral",0,0,1,"3"
"4585","jan 28_3",1,5,53,2.4,0,1,"No",1,924,0,0,"R_1Ng1meWjf5N7LGx",0,"Moderate","Neutral",0,1,0,"3"
"4586","jan 28_3",1,7,43,5,3,0,"Yes",4,1230,3,0,"R_10HHDjbPS4QLh2m",0,"Conservative","Neutral",0,1,0,"3"
"4587","jan 28_3",1,5,70,4.3,1,3,"Yes",3,2849,2,1,"R_Y0xCBDMWvi8VqIF",0,"Conservative","Neutral",0,1,0,"3"
"4588","jan 28_3",1,7,61,3.9,1,1,"Yes",2,1317,2,0,"R_3p2LzGxUIyHHX81",0,"Conservative","Neutral",0,1,0,"3"
"4589","jan 28_3",0,5,73,3.1,2,1,"No",3,1959,-1,1,"R_2EicUdHy57M5hUi",1,"Liberal","Neutral",0,0,1,"3"
"4590","jan 28_3",1,7,51,4.3,2,3,"No",4,2893,-2,1,"R_3MMrB9YiNGaJvsu",1,"Liberal","Neutral",0,1,1,"3"
"4591","jan 28_3",1,7,34,5,1,1,"No",1,461,3,0,"R_2QhcfMQxGHaGQiz",0,"Conservative","Neutral",0,1,0,"3"
"4592","jan 28_3",1,6,57,2.8,0,0,"Yes",1,1007,1,1,"R_s4KVbG4amaQBs2J",1,"Conservative","Neutral",0,1,1,"3"
"4593","jan 28_4",1,6,53,4.7,0,2,"Yes",2,1792,2,0,"R_3nJB6bqkXTWzKIR",1,"Conservative","Conservative",1,1,1,"4"
"4594","jan 28_4",1,7,49,4.8,3,1,"No",4,1389,2,0,"R_123xoNs6vA6IaLP",1,"Conservative","Conservative",1,1,1,"4"
"4595","jan 28_4",0,5,63,3.9,1,4,"Yes",4,9522,-2,0,"R_31tpP4AnqnaQ53M",1,"Liberal","Conservative",0,0,1,"4"
"4596","jan 28_4",0,4,26,4.3,3,2,"Yes",3,1325,0,0,"R_23TEcaLdIb2nUlJ",1,"Moderate","Conservative",0,0,1,"4"
"4597","jan 28_4",1,5,18,3.9,1,3,"No",1,1286,0,0,"R_1FggnnGPfd9GOG8",1,"Moderate","Conservative",0,1,1,"4"
"4598","jan 28_4",0,4,42,3,0,0,"Yes",1,1364,2,0,"R_21uFsAWITSnGeUC",1,"Conservative","Conservative",1,0,1,"4"
"4599","jan 28_4",1,5,18,4,2,3,"No",0,799,0,1,"R_RXggEnffSG5QLdv",1,"Moderate","Conservative",0,1,1,"4"
"4600","jan 28_4",1,6,20,3.4,3,3,"No",4,735,0,0,"R_2xE7U2z5ffFHNv6",1,"Moderate","Conservative",0,1,1,"4"
"4601","jan 28_4",0,5,61,3.9,0,1,"Yes",3,1189,-2,0,"R_1jVAdKjtSwzWuIi",1,"Liberal","Conservative",0,0,1,"4"
"4602","jan 28_4",0,4,57,3.2,2,2,"Not Sure",1,2516,0,1,"R_2S6b7rnpQDIiBGa",1,"Moderate","Conservative",0,0,1,"4"
"4603","jan 28_4",0,1,70,3.7,0,4,"No",3,2235,0,1,"R_2QsyXs4NGvpzYRj",1,"Moderate","Conservative",0,0,1,"4"
"4604","jan 28_4",0,4,75,3.8,1,1,"Yes",1,2431,-2,1,"R_3LZIyWCskHIDKn7",1,"Liberal","Conservative",0,0,1,"4"
"4605","jan 28_4",0,4,54,3.9,0,3,"Yes",1,3233,2,0,"R_3qDuBjG5ih2fRIX",1,"Conservative","Conservative",1,0,1,"4"
"4606","jan 28_4",0,6,57,3.3,0,2,"Yes",2,4589,-1,1,"R_1gw4CUwIvKmskte",1,"Liberal","Conservative",0,0,1,"4"
"4607","jan 28_4",1,7,18,3.6,0,3,"No",0,5508,-3,1,"R_PuEITMzEww4tYtz",1,"Liberal","Conservative",0,1,1,"4"
"4608","jan 28_4",0,7,24,3.3,1,0,"Yes",3,566,3,0,"R_10UCd6wbYkJlToN",1,"Conservative","Conservative",1,0,1,"4"
"4609","jan 28_4",0,5,19,3.6,1,0,"Yes",1,749,0,0,"R_1g6zqMPlI51C1pr",1,"Moderate","Conservative",0,0,1,"4"
"4610","jan 28_4",0,5,21,4.5,0,1,"Yes",2,761,0,1,"R_1MVPROtm6InmDWy",1,"Moderate","Conservative",0,0,1,"4"
"4611","jan 28_4",0,4,36,2,0,3,"No",1,683,0,1,"R_2Ehm1qrS5Apn1Vn",1,"Moderate","Conservative",0,0,1,"4"
"4612","jan 28_4",1,5,42,3.1,1,2,"No",4,1521,0,1,"R_3fqrjTudxexJ6hU",1,"Moderate","Conservative",0,1,1,"4"
"4613","jan 28_4",1,6,41,4.4,2,1,"Yes",4,1203,3,1,"R_1Ce9ydzDqWipQ4l",1,"Conservative","Conservative",1,1,1,"4"
"4614","jan 28_4",0,5,48,3.1,3,1,"No",2,722,3,1,"R_3gR0FcAOpT7lvs5",1,"Conservative","Conservative",1,0,1,"4"
"4615","jan 28_4",0,5,40,4.2,1,3,"Yes",4,1137,1,1,"R_ehRx1AZVj8OqiHL",1,"Conservative","Conservative",1,0,1,"4"
"4616","jan 28_4",0,6,45,4.1,1,2,"No",2,741,2,1,"R_xfMGx6XkWUYEY6d",1,"Conservative","Conservative",1,0,1,"4"
"4617","jan 28_4",0,4,43,3.1,0,2,"Not Sure",1,1446,1,1,"R_3PNAkvMY9uowPeV",1,"Conservative","Conservative",1,0,1,"4"
"4618","jan 28_4",1,6,69,4.2,1,4,"Yes",3,10898,1,0,"R_3PTRlkgIJXOHdCv",0,"Conservative","Conservative",1,1,0,"4"
"4619","jan 28_4",0,4,64,3.2,2,3,"Not Sure",2,1238,-1,1,"R_3gOyyIKJtoHGkDI",0,"Liberal","Conservative",0,0,0,"4"
"4620","jan 28_4",0,4,70,3.7,0,4,"No",3,2235,0,1,"R_2QsyXs4NGvpzYRj",0,"Moderate","Conservative",0,0,0,"4"
"4621","jan 28_4",0,3,75,3.8,1,1,"Yes",1,2431,-2,1,"R_3LZIyWCskHIDKn7",0,"Liberal","Conservative",0,0,0,"4"
"4622","jan 28_4",1,4,54,3.9,0,3,"Yes",1,3233,2,0,"R_3qDuBjG5ih2fRIX",0,"Conservative","Conservative",1,1,0,"4"
"4623","jan 28_4",0,5,57,3.3,0,2,"Yes",2,4589,-1,1,"R_1gw4CUwIvKmskte",0,"Liberal","Conservative",0,0,0,"4"
"4624","jan 28_4",1,6,18,3.6,0,3,"No",0,5508,-3,1,"R_PuEITMzEww4tYtz",0,"Liberal","Conservative",0,1,0,"4"
"4625","jan 28_4",1,7,24,3.3,1,0,"Yes",3,566,3,0,"R_10UCd6wbYkJlToN",0,"Conservative","Conservative",1,1,0,"4"
"4626","jan 28_4",0,3,19,3.6,1,0,"Yes",1,749,0,0,"R_1g6zqMPlI51C1pr",0,"Moderate","Conservative",0,0,0,"4"
"4627","jan 28_4",0,4,21,4.5,0,1,"Yes",2,761,0,1,"R_1MVPROtm6InmDWy",0,"Moderate","Conservative",0,0,0,"4"
"4628","jan 28_4",0,3,36,2,0,3,"No",1,683,0,1,"R_2Ehm1qrS5Apn1Vn",0,"Moderate","Conservative",0,0,0,"4"
"4629","jan 28_4",1,6,42,3.1,1,2,"No",4,1521,0,1,"R_3fqrjTudxexJ6hU",0,"Moderate","Conservative",0,1,0,"4"
"4630","jan 28_4",1,6,41,4.4,2,1,"Yes",4,1203,3,1,"R_1Ce9ydzDqWipQ4l",0,"Conservative","Conservative",1,1,0,"4"
"4631","jan 28_4",1,6,48,3.1,3,1,"No",2,722,3,1,"R_3gR0FcAOpT7lvs5",0,"Conservative","Conservative",1,1,0,"4"
"4632","jan 28_4",1,4,40,4.2,1,3,"Yes",4,1137,1,1,"R_ehRx1AZVj8OqiHL",0,"Conservative","Conservative",1,1,0,"4"
"4633","jan 28_4",1,7,45,4.1,1,2,"No",2,741,2,1,"R_xfMGx6XkWUYEY6d",0,"Conservative","Conservative",1,1,0,"4"
"4634","jan 28_4",1,6,43,3.1,0,2,"Not Sure",1,1446,1,1,"R_3PNAkvMY9uowPeV",0,"Conservative","Conservative",1,1,0,"4"
"4635","jan 28_4",1,6,53,4.7,0,2,"Yes",2,1792,2,0,"R_3nJB6bqkXTWzKIR",0,"Conservative","Conservative",1,1,0,"4"
"4636","jan 28_4",0,2,45,3.6,0,2,"Yes",3,1496,-3,0,"R_2w4hUfJwiexRkj4",1,"Liberal","Conservative",0,0,1,"4"
"4637","jan 28_4",0,4,57,4.1,0,1,"Yes",1,1282,0,0,"R_OkvlxnXInEP2dCF",1,"Moderate","Conservative",0,0,1,"4"
"4638","jan 28_4",1,6,55,4.7,2,4,"Yes",3,2736,0,0,"R_3R95x7Jel7RotfN",1,"Moderate","Conservative",0,1,1,"4"
"4639","jan 28_4",1,7,71,4.3,1,1,"Yes",3,2276,-1,0,"R_2QMzzfHJIYOz0EA",1,"Liberal","Conservative",0,1,1,"4"
"4640","jan 28_4",1,4,49,4.1,2,3,"Yes",5,1123,0,0,"R_27O0HcPRCWITBS1",1,"Moderate","Conservative",0,1,1,"4"
"4641","jan 28_4",1,6,69,4.2,1,4,"Yes",3,10898,1,0,"R_3PTRlkgIJXOHdCv",1,"Conservative","Conservative",1,1,1,"4"
"4642","jan 28_4",1,6,64,3.2,2,3,"Not Sure",2,1238,-1,1,"R_3gOyyIKJtoHGkDI",1,"Liberal","Conservative",0,1,1,"4"
"4643","jan 28_4",1,5,18,4,2,3,"No",0,799,0,1,"R_RXggEnffSG5QLdv",0,"Moderate","Conservative",0,1,0,"4"
"4644","jan 28_4",1,6,20,3.4,3,3,"No",4,735,0,0,"R_2xE7U2z5ffFHNv6",0,"Moderate","Conservative",0,1,0,"4"
"4645","jan 28_4",0,5,61,3.9,0,1,"Yes",3,1189,-2,0,"R_1jVAdKjtSwzWuIi",0,"Liberal","Conservative",0,0,0,"4"
"4646","jan 28_4",0,4,57,3.2,2,2,"Not Sure",1,2516,0,1,"R_2S6b7rnpQDIiBGa",0,"Moderate","Conservative",0,0,0,"4"
"4647","jan 28_4",1,7,49,4.8,3,1,"No",4,1389,2,0,"R_123xoNs6vA6IaLP",0,"Conservative","Conservative",1,1,0,"4"
"4648","jan 28_4",0,5,63,3.9,1,4,"Yes",4,9522,-2,0,"R_31tpP4AnqnaQ53M",0,"Liberal","Conservative",0,0,0,"4"
"4649","jan 28_4",0,4,26,4.3,3,2,"Yes",3,1325,0,0,"R_23TEcaLdIb2nUlJ",0,"Moderate","Conservative",0,0,0,"4"
"4650","jan 28_4",0,4,18,3.9,1,3,"No",1,1286,0,0,"R_1FggnnGPfd9GOG8",0,"Moderate","Conservative",0,0,0,"4"
"4651","jan 28_4",0,4,42,3,0,0,"Yes",1,1364,2,0,"R_21uFsAWITSnGeUC",0,"Conservative","Conservative",1,0,0,"4"
"4652","jan 28_4",0,4,71,4.3,1,1,"Yes",3,2276,-1,0,"R_2QMzzfHJIYOz0EA",0,"Liberal","Conservative",0,0,0,"4"
"4653","jan 28_4",0,3,45,3.6,0,2,"Yes",3,1496,-3,0,"R_2w4hUfJwiexRkj4",0,"Liberal","Conservative",0,0,0,"4"
"4654","jan 28_4",0,4,57,4.1,0,1,"Yes",1,1282,0,0,"R_OkvlxnXInEP2dCF",0,"Moderate","Conservative",0,0,0,"4"
"4655","jan 28_4",1,7,55,4.7,2,4,"Yes",3,2736,0,0,"R_3R95x7Jel7RotfN",0,"Moderate","Conservative",0,1,0,"4"
"4656","jan 28_4",1,5,49,4.1,2,3,"Yes",5,1123,0,0,"R_27O0HcPRCWITBS1",0,"Moderate","Conservative",0,1,0,"4"
"4657","jan 28_5",1,6,64,2.7,1,0,"Yes",3,686,2,1,"R_1dcsYlSrYaEQZmO",0,"Conservative","Neutral",0,1,0,"5"
"4658","jan 28_5",1,6,54,4.6,1,1,"Not Sure",3,1845,-3,0,"R_p4VjS7q6P6kvY9b",0,"Liberal","Neutral",0,1,0,"5"
"4659","jan 28_5",1,6,51,3.2,3,1,"Yes",1,840,-1,1,"R_2BrMiNKTfsb7QI3",0,"Liberal","Neutral",0,1,0,"5"
"4660","jan 28_5",1,7,18,3.8,1,0,"Yes",1,1093,-3,1,"R_3pnyZkDCuxQF220",0,"Liberal","Neutral",0,1,0,"5"
"4661","jan 28_5",1,6,69,2.1,0,2,"Yes",3,1621,2,0,"R_3Rz0vcOh2Lf0IGW",0,"Conservative","Neutral",0,1,0,"5"
"4662","jan 28_5",0,4,64,2.7,1,0,"Yes",3,686,2,1,"R_1dcsYlSrYaEQZmO",1,"Conservative","Neutral",0,0,1,"5"
"4663","jan 28_5",1,6,51,3.2,3,1,"Yes",1,840,-1,1,"R_2BrMiNKTfsb7QI3",1,"Liberal","Neutral",0,1,1,"5"
"4664","jan 28_5",1,7,18,3.8,1,0,"Yes",1,1093,-3,1,"R_3pnyZkDCuxQF220",1,"Liberal","Neutral",0,1,1,"5"
"4665","jan 28_5",0,4,69,2.1,0,2,"Yes",3,1621,2,0,"R_3Rz0vcOh2Lf0IGW",1,"Conservative","Neutral",0,0,1,"5"
"4666","jan 28_5",1,6,54,4.6,1,1,"Not Sure",3,1845,-3,0,"R_p4VjS7q6P6kvY9b",1,"Liberal","Neutral",0,1,1,"5"
"4667","jan 28_5",1,7,60,3.9,0,2,"No",3,2819,-1,0,"R_3NQFwUHx4aL1bDT",1,"Liberal","Neutral",0,1,1,"5"
"4668","jan 28_5",1,7,66,2.9,0,1,"Yes",1,1146,2,0,"R_vHzqnWzhtTNRlZf",1,"Conservative","Neutral",0,1,1,"5"
"4669","jan 28_5",1,7,56,4.9,2,4,"Yes",2,4735,-2,0,"R_XGt08hBPuIrDDZn",1,"Liberal","Neutral",0,1,1,"5"
"4670","jan 28_5",0,3,41,3.1,1,2,"Yes",3,13595,2,0,"R_yqGEkAmQo77DP9v",1,"Conservative","Neutral",0,0,1,"5"
"4671","jan 28_5",0,5,22,3.4,0,1,"No",1,576,0,0,"R_1FlBEVGr6qlBZrQ",1,"Moderate","Neutral",0,0,1,"5"
"4672","jan 28_5",1,7,49,3.7,1,2,"Yes",3,1329,-1,0,"R_1DThagBQnExp8iD",1,"Liberal","Neutral",0,1,1,"5"
"4673","jan 28_5",1,7,63,4.7,3,2,"Yes",3,1037,0,0,"R_2Eh1yHDYhoz5Aor",1,"Moderate","Neutral",0,1,1,"5"
"4674","jan 28_5",1,7,66,4.1,0,2,"Yes",2,3569,-2,0,"R_3PNOV9sIxFfGr3U",1,"Liberal","Neutral",0,1,1,"5"
"4675","jan 28_5",1,6,24,4.1,1,1,"No",3,861,-3,1,"R_RkLVcAP3oio5faN",1,"Liberal","Neutral",0,1,1,"5"
"4676","jan 28_5",1,6,24,3,0,2,"No",3,1082,2,1,"R_2xJBgpwvi15PpxZ",1,"Conservative","Neutral",0,1,1,"5"
"4677","jan 28_5",1,6,38,2.5,3,2,"Yes",3,633,0,1,"R_2ePUvSXXLgfij69",1,"Moderate","Neutral",0,1,1,"5"
"4678","jan 28_5",1,7,34,4.1,0,3,"Yes",1,1234,-1,1,"R_3WLU41NeqgmhKXn",1,"Liberal","Neutral",0,1,1,"5"
"4679","jan 28_5",1,7,60,4.4,1,0,"Yes",1,1754,0,1,"R_1eQo5RHuDN4DjM6",1,"Moderate","Neutral",0,1,1,"5"
"4680","jan 28_5",1,6,27,3.6,0,3,"Yes",3,1170,-2,1,"R_pv2KSFY1fCfegpz",1,"Liberal","Neutral",0,1,1,"5"
"4681","jan 28_5",1,7,43,4.6,3,2,"No",4,1946,1,0,"R_307V58Evzh7ddrv",1,"Conservative","Neutral",0,1,1,"5"
"4682","jan 28_5",0,3,61,3.5,0,1,"No",1,1576,3,0,"R_1MVPKY4d2SK7kQR",1,"Conservative","Neutral",0,0,1,"5"
"4683","jan 28_5",1,7,60,3.5,0,3,"Yes",3,1833,-1,1,"R_3ma9JlSjF0OVP48",1,"Liberal","Neutral",0,1,1,"5"
"4684","jan 28_5",1,6,48,3.6,0,2,"Yes",3,1872,-1,1,"R_1AH2enoHFKz1Irf",1,"Liberal","Neutral",0,1,1,"5"
"4685","jan 28_5",1,6,75,4.1,0,1,"Yes",1,3539,0,1,"R_2fIkr4c1HGJgejl",1,"Moderate","Neutral",0,1,1,"5"
"4686","jan 28_5",1,7,66,3.1,0,2,"No",3,3251,3,0,"R_8xjjd3NC8ukFR1D",1,"Conservative","Neutral",0,1,1,"5"
"4687","jan 28_5",1,7,34,4.7,0,2,"Yes",0,882,-3,0,"R_UR6IgeMgzoZyLSx",1,"Liberal","Neutral",0,1,1,"5"
"4688","jan 28_5",0,4,22,2.6,2,1,"No",4,301,-1,0,"R_RkqljSQviuX49TH",1,"Liberal","Neutral",0,0,1,"5"
"4689","jan 28_5",1,7,43,3.6,0,1,"Yes",1,2840,NA,1,"R_3hzQMnHPthE8fZr",1,NA,"Neutral",NA,1,1,"5"
"4690","jan 28_5",0,4,35,4.6,2,1,"Yes",3,453,1,1,"R_3fpkhuHaZHQwtcL",1,"Conservative","Neutral",0,0,1,"5"
"4691","jan 28_5",1,7,76,3.2,3,3,"Yes",2,2181,0,1,"R_1Nz5EPz2DsWZFMZ",1,"Moderate","Neutral",0,1,1,"5"
"4692","jan 28_5",1,6,38,4.1,3,1,"Yes",4,576,1,1,"R_wNncsd0scfJyk13",1,"Conservative","Neutral",0,1,1,"5"
"4693","jan 28_5",1,6,36,3.7,2,3,"Yes",3,812,0,1,"R_RRkjzWfvbVX64A9",1,"Moderate","Neutral",0,1,1,"5"
"4694","jan 28_5",0,4,38,3.8,1,1,"Yes",1,878,3,1,"R_XR5NcYd3VRugMxP",1,"Conservative","Neutral",0,0,1,"5"
"4695","jan 28_5",1,6,38,3.9,1,1,"No",1,1506,3,1,"R_1ptB8k7fRlqDc4s",1,"Conservative","Neutral",0,1,1,"5"
"4696","jan 28_5",1,7,45,2.4,2,2,"Yes",3,1434,3,1,"R_1IrSrLIwdFaFJuy",1,"Conservative","Neutral",0,1,1,"5"
"4697","jan 28_5",1,6,27,3.6,0,3,"Yes",3,1170,-2,1,"R_pv2KSFY1fCfegpz",0,"Liberal","Neutral",0,1,0,"5"
"4698","jan 28_5",1,7,43,4.6,3,2,"No",4,1946,1,0,"R_307V58Evzh7ddrv",0,"Conservative","Neutral",0,1,0,"5"
"4699","jan 28_5",0,4,61,3.5,0,1,"No",1,1576,3,0,"R_1MVPKY4d2SK7kQR",0,"Conservative","Neutral",0,0,0,"5"
"4700","jan 28_5",1,7,60,3.5,0,3,"Yes",3,1833,-1,1,"R_3ma9JlSjF0OVP48",0,"Liberal","Neutral",0,1,0,"5"
"4701","jan 28_5",1,6,48,3.6,0,2,"Yes",3,1872,-1,1,"R_1AH2enoHFKz1Irf",0,"Liberal","Neutral",0,1,0,"5"
"4702","jan 28_5",1,6,75,4.1,0,1,"Yes",1,3539,0,1,"R_2fIkr4c1HGJgejl",0,"Moderate","Neutral",0,1,0,"5"
"4703","jan 28_5",1,7,66,3.1,0,2,"No",3,3251,3,0,"R_8xjjd3NC8ukFR1D",0,"Conservative","Neutral",0,1,0,"5"
"4704","jan 28_5",1,7,34,4.7,0,2,"Yes",0,882,-3,0,"R_UR6IgeMgzoZyLSx",0,"Liberal","Neutral",0,1,0,"5"
"4705","jan 28_5",0,3,22,2.6,2,1,"No",4,301,-1,0,"R_RkqljSQviuX49TH",0,"Liberal","Neutral",0,0,0,"5"
"4706","jan 28_5",1,7,43,3.6,0,1,"Yes",1,2840,NA,1,"R_3hzQMnHPthE8fZr",0,NA,"Neutral",NA,1,0,"5"
"4707","jan 28_5",0,5,35,4.6,2,1,"Yes",3,453,1,1,"R_3fpkhuHaZHQwtcL",0,"Conservative","Neutral",0,0,0,"5"
"4708","jan 28_5",1,7,76,3.2,3,3,"Yes",2,2181,0,1,"R_1Nz5EPz2DsWZFMZ",0,"Moderate","Neutral",0,1,0,"5"
"4709","jan 28_5",1,6,38,4.1,3,1,"Yes",4,576,1,1,"R_wNncsd0scfJyk13",0,"Conservative","Neutral",0,1,0,"5"
"4710","jan 28_5",1,6,36,3.7,2,3,"Yes",3,812,0,1,"R_RRkjzWfvbVX64A9",0,"Moderate","Neutral",0,1,0,"5"
"4711","jan 28_5",0,4,38,3.8,1,1,"Yes",1,878,3,1,"R_XR5NcYd3VRugMxP",0,"Conservative","Neutral",0,0,0,"5"
"4712","jan 28_5",1,6,38,3.9,1,1,"No",1,1506,3,1,"R_1ptB8k7fRlqDc4s",0,"Conservative","Neutral",0,1,0,"5"
"4713","jan 28_5",1,7,45,2.4,2,2,"Yes",3,1434,3,1,"R_1IrSrLIwdFaFJuy",0,"Conservative","Neutral",0,1,0,"5"
"4714","jan 28_5",1,4,41,3.1,1,2,"Yes",3,13595,2,0,"R_yqGEkAmQo77DP9v",0,"Conservative","Neutral",0,1,0,"5"
"4715","jan 28_5",1,5,22,3.4,0,1,"No",1,576,0,0,"R_1FlBEVGr6qlBZrQ",0,"Moderate","Neutral",0,1,0,"5"
"4716","jan 28_5",1,7,49,3.7,1,2,"Yes",3,1329,-1,0,"R_1DThagBQnExp8iD",0,"Liberal","Neutral",0,1,0,"5"
"4717","jan 28_5",1,7,63,4.7,3,2,"Yes",3,1037,0,0,"R_2Eh1yHDYhoz5Aor",0,"Moderate","Neutral",0,1,0,"5"
"4718","jan 28_5",1,7,66,4.1,0,2,"Yes",2,3569,-2,0,"R_3PNOV9sIxFfGr3U",0,"Liberal","Neutral",0,1,0,"5"
"4719","jan 28_5",1,5,24,4.1,1,1,"No",3,861,-3,1,"R_RkLVcAP3oio5faN",0,"Liberal","Neutral",0,1,0,"5"
"4720","jan 28_5",1,6,24,3,0,2,"No",3,1082,2,1,"R_2xJBgpwvi15PpxZ",0,"Conservative","Neutral",0,1,0,"5"
"4721","jan 28_5",1,7,38,2.5,3,2,"Yes",3,633,0,1,"R_2ePUvSXXLgfij69",0,"Moderate","Neutral",0,1,0,"5"
"4722","jan 28_5",1,7,34,4.1,0,3,"Yes",1,1234,-1,1,"R_3WLU41NeqgmhKXn",0,"Liberal","Neutral",0,1,0,"5"
"4723","jan 28_5",1,7,60,4.4,1,0,"Yes",1,1754,0,1,"R_1eQo5RHuDN4DjM6",0,"Moderate","Neutral",0,1,0,"5"
"4724","jan 28_5",1,6,60,3.9,0,2,"No",3,2819,-1,0,"R_3NQFwUHx4aL1bDT",0,"Liberal","Neutral",0,1,0,"5"
"4725","jan 28_5",1,6,66,2.9,0,1,"Yes",1,1146,2,0,"R_vHzqnWzhtTNRlZf",0,"Conservative","Neutral",0,1,0,"5"
"4726","jan 28_5",1,6,56,4.9,2,4,"Yes",2,4735,-2,0,"R_XGt08hBPuIrDDZn",0,"Liberal","Neutral",0,1,0,"5"
"4727","jan 6_2",1,5,30,4.6,0,1,"Yes",3,926,-2,0,"R_2AHFLzzCRjN8nsN",1,"Liberal","Liberal",1,1,1,"2"
"4728","jan 6_2",1,5,28,3.5,0,2,"Yes",3,1112,-3,0,"R_7a3uT9wABpgMIJX",1,"Liberal","Liberal",1,1,1,"2"
"4729","jan 6_2",0,5,59,2,0,0,"Yes",1,2173,0,0,"R_3PHuO8qGdxddNKG",1,"Moderate","Liberal",0,0,1,"2"
"4730","jan 6_2",0,4,66,2.6,1,1,"Yes",1,2736,2,0,"R_1pKJ19mUqHi8IVJ",1,"Conservative","Liberal",0,0,1,"2"
"4731","jan 6_2",1,5,26,3.6,1,3,"No",2,1405,1,0,"R_3sts42PeD6kOPPU",1,"Conservative","Liberal",0,1,1,"2"
"4732","jan 6_2",0,3,20,3.6,0,4,"Yes",2,577,-2,1,"R_1qeTx18ACBPzA9C",1,"Liberal","Liberal",1,0,1,"2"
"4733","jan 6_2",1,5,33,4.2,1,1,"Yes",4,1198,-3,1,"R_1d6Q67b0iUDMEzx",1,"Liberal","Liberal",1,1,1,"2"
"4734","jan 6_2",0,4,37,4.6,0,0,"No",1,1048,0,0,"R_1LTHg5TR4urFLL2",1,"Moderate","Liberal",0,0,1,"2"
