"","T_Dummy","Ordinal_4","Ordinal_7","Treatment_1","Treatment_2","Treatment_3","Age","Ideo_Congruence","Education_Score","Q_Gender","Income_Score","Article_day","ResponseId","Article_Num","Final_FC"
"2332",1,4,6,0,0,1,52,0,4,1,3,"Day6_1","R_1HqIzOrT6HvYQGR","1","FM"
"2333",1,3,5,0,1,0,57,0,1,0,0,"Day6_1","R_2wv2GBt8HB00oSI","1","FM"
"2334",1,4,6,0,1,0,76,0,3,0,3,"Day6_1","R_2pYPUfbeYmxbGCt","1","FM"
"2335",1,3,4,0,0,1,72,0,2,0,0,"Day6_1","R_3xixDnUt5FyHIPf","1","FM"
"2336",1,3,5,0,1,0,76,0,2,1,0,"Day6_1","R_3G1XxeiTDKPnwQQ","1","FM"
"2337",0,2,4,0,1,0,34,0,1,0,1,"Day6_1","R_3p4phtqSGquBVC2","1","FM"
"2338",0,2,5,0,1,0,43,0,3,0,1,"Day6_1","R_28MNNSpN3mavmuJ","1","FM"
"2339",1,3,5,0,0,0,58,0,1,0,0,"Day6_1","R_2rN1wV4hTWpUJlS","1","FM"
"2340",1,3,5,0,0,0,58,0,1,0,2,"Day6_1","R_32Mm64zYVrSSIsr","1","FM"
"2341",0,3,4,0,1,0,69,0,2,0,0,"Day6_1","R_1mRBxnzYWwKwcKc","1","FM"
"2342",0,4,6,0,0,1,49,0,3,0,0,"Day6_1","R_3L5zTU7ZI0UF3VS","1","FM"
"2343",0,3,1,0,1,0,29,0,2,0,0,"Day6_1","R_128ZBDRsoTl5pI8","1","FM"
"2344",0,3,4,0,0,1,36,0,1,0,0,"Day6_1","R_ZgBlrVPih1kmWkh","1","FM"
"2345",0,2,3,0,1,0,42,0,1,0,0,"Day6_1","R_2cA4JciDRUraIF2","1","FM"
"2346",1,3,5,0,0,1,36,0,2,1,1,"Day6_1","R_7a2ubUTyOm2fZWp","1","FM"
"2347",0,2,3,1,0,0,44,0,3,0,2,"Day6_1","R_eRlszBoyR8jJvRD","1","FM"
"2348",0,2,3,0,1,0,30,0,1,1,0,"Day6_1","R_1LIqqwfzfWWT7Z6","1","FM"
"2349",0,2,2,0,0,1,58,0,3,0,0,"Day6_1","R_OllJPDvR9469qjD","1","FM"
"2350",1,4,6,0,1,0,87,0,4,0,3,"Day6_1","R_3nABCdLIzyi0SYX","1","FM"
"2351",0,3,3,0,0,1,36,0,1,0,0,"Day6_1","R_1pMudIybzCgeE5I","1","FM"
"2352",0,2,4,0,1,0,47,0,2,1,0,"Day6_1","R_3CZwdFE9F2tKYyU","1","FM"
"2353",0,2,4,0,0,0,80,0,2,1,0,"Day6_1","R_Zek0m1tJXa3dVEB","1","FM"
"2354",0,3,4,0,1,0,59,0,2,0,1,"Day6_1","R_1eOZ81WEomMiJ3d","1","FM"
"2355",1,4,7,0,0,0,76,0,2,1,1,"Day6_1","R_QgZGJ7EOBVNlScV","1","FM"
"2356",0,3,5,0,0,1,57,0,1,1,0,"Day6_1","R_2QoAdw7wLyNinK6","1","FM"
"2357",0,2,2,1,0,0,59,0,1,0,1,"Day6_1","R_wZ46r5qpll2GFwJ","1","FM"
"2358",0,3,4,1,0,0,45,0,1,0,0,"Day6_1","R_2WPhACPw7qjVz15","1","FM"
"2359",0,2,4,0,0,0,80,0,3,1,2,"Day6_1","R_1P0gqtmIz810yQy","1","FM"
"2360",0,1,2,0,0,0,51,0,3,0,1,"Day6_1","R_cGDOkcGpDqMa6fn","1","FM"
"2361",0,3,3,0,0,0,46,0,0,0,0,"Day6_1","R_3I5j0GUxkxWp3Lq","1","FM"
"2362",1,3,5,0,0,1,34,0,1,0,0,"Day6_1","R_BL1e0vSNO2A185P","1","FM"
"2363",0,2,4,0,0,0,67,0,3,0,0,"Day6_1","R_3ewsQUOWHGDQKhl","1","FM"
"2364",1,3,6,0,0,1,36,0,3,0,3,"Day6_1","R_3P5NvT7Q4NmksOo","1","FM"
"2365",0,3,4,0,0,1,80,0,1,0,0,"Day6_1","R_3n8gJPbNHldBA68","1","FM"
"2366",0,1,2,0,0,0,43,0,0,0,1,"Day6_1","R_V3gn2xCcb7fkRqN","1","FM"
"2367",0,2,4,0,0,0,73,0,2,1,1,"Day6_1","R_qL7nBPcvvCfAh7X","1","FM"
"2368",0,3,5,0,0,0,73,0,2,1,0,"Day6_1","R_29uzmHFdp6sxjuk","1","FM"
"2369",0,2,3,1,0,0,47,0,1,0,0,"Day6_1","R_UlHwdMNBgnsxtMl","1","FM"
"2370",1,4,7,0,1,0,37,0,3,0,2,"Day6_1","R_2uImLGZfOHulo4I","1","FM"
"2371",1,3,5,0,0,0,80,0,2,0,0,"Day6_1","R_DN8KE8bybWES3lf","1","FM"
"2372",0,3,2,0,1,0,53,0,1,0,0,"Day6_1","R_3g63OD5svI1QdHn","1","FM"
"2373",0,3,5,0,0,0,66,0,1,1,0,"Day6_1","R_1rrC2bqM4yyHYrV","1","FM"
"2374",0,3,5,0,0,1,40,0,1,0,1,"Day6_1","R_5hfcixFAEI5Nb8t","1","FM"
"2375",1,4,7,1,0,0,44,0,1,0,0,"Day6_1","R_5bPZncQ0Sixzl85","1","FM"
"2376",0,2,4,0,0,0,82,0,1,1,0,"Day6_1","R_d76g84GJp9AZiy5","1","FM"
"2377",0,3,6,0,0,1,45,0,1,1,0,"Day6_1","R_1M4aq7PQpKi461b","1","FM"
"2378",1,4,7,0,0,0,29,0,1,0,0,"Day6_1","R_1dLw6EOyjfkYUYV","1","FM"
"2379",0,3,4,0,1,0,54,0,3,1,1,"Day6_1","R_vVmkTzLPFyEO3kJ","1","FM"
"2380",1,4,7,1,0,0,44,0,1,1,0,"Day6_1","R_2f41EHbH3674aV2","1","FM"
"2381",0,1,1,0,0,0,53,0,1,1,0,"Day6_1","R_XivqjZG6iiwyuo9","1","FM"
"2382",1,4,5,1,0,0,25,0,1,1,0,"Day6_1","R_Adjea1u5skMU9O1","1","FM"
"2383",0,2,4,0,0,0,50,0,3,0,3,"Day6_1","R_z6fZf6uAth3zecF","1","FM"
"2384",1,3,6,0,0,0,59,0,1,0,1,"Day6_1","R_VOqrsKh3JqqSOpX","1","FM"
"2385",1,3,3,1,0,0,75,0,2,1,0,"Day6_1","R_2Cxh7GAkZqCDuBO","1","FM"
"2386",0,3,5,0,1,0,36,0,3,0,1,"Day6_1","R_1o28isXw2T1FR3c","1","FM"
"2387",1,4,7,0,0,0,51,0,1,1,0,"Day6_1","R_2trIkCzstoqAC7N","1","FM"
"2388",0,2,2,0,1,0,92,0,3,0,0,"Day6_1","R_1d6MsU17ERtLvyX","1","FM"
"2389",1,4,7,1,0,0,76,0,1,0,0,"Day6_1","R_1dvpYk9Tp0JhvH3","1","FM"
"2390",0,2,2,0,0,1,65,0,1,1,1,"Day6_1","R_1msK8qqX5EWjf2u","1","FM"
"2391",0,3,4,0,0,0,47,0,3,1,1,"Day6_1","R_305J7OjpZz723XK","1","FM"
"2392",1,4,7,0,0,1,59,0,1,1,0,"Day6_1","R_xEhPDRWrCIL85Gh","1","FM"
"2393",1,4,7,0,1,0,74,0,1,1,1,"Day6_1","R_xsaKcBQoSLxPJMl","1","FM"
"2394",0,2,3,0,0,1,37,0,1,1,2,"Day6_1","R_3ixNgz5ywB28RMZ","1","FM"
"2395",0,2,4,0,0,0,27,0,1,0,0,"Day6_1","R_2y42SwEyfFEAzyF","1","FM"
"2396",1,3,5,0,0,0,71,0,1,0,1,"Day6_1","R_1mgXITstnVjbpf4","1","FM"
"2397",1,3,6,0,0,1,21,0,1,0,0,"Day6_1","R_3NKfnkiePsdGenJ","1","FM"
"2398",1,4,7,0,0,1,54,0,1,0,0,"Day6_1","R_10NIH0juNKTEy0c","1","FM"
"2399",1,3,4,0,0,1,37,0,2,0,2,"Day6_1","R_NVjgefaJzP2Lm2B","1","FM"
"2400",0,3,4,0,0,0,55,0,1,0,1,"Day6_1","R_1Cdd9tvsuAvyhWI","1","FM"
"2401",0,3,4,1,0,0,67,0,4,1,2,"Day6_1","R_SW4lN6RtKFZN9Sx","1","FM"
"2402",1,3,4,1,0,0,43,0,1,0,0,"Day6_1","R_XtVuxBCGXyHW8oN","1","FM"
"2403",0,3,4,0,1,0,66,0,3,1,0,"Day6_1","R_1NwdrURUsvLziDe","1","FM"
"2404",1,3,2,1,0,0,52,0,1,0,0,"Day6_1","R_2sbzJ12qGwAlgtn","1","FM"
"2405",0,2,2,0,0,0,45,0,4,0,1,"Day6_1","R_30uA9D56TpEm5Wn","1","FM"
"2406",0,2,3,0,1,0,46,0,4,0,1,"Day6_1","R_3mfrGOjpfRdeYGn","1","FM"
"2407",1,3,5,0,1,0,81,0,4,0,1,"Day6_1","R_2UaSrcv5dsuy34v","1","FM"
"2408",0,2,3,1,0,0,37,0,1,0,0,"Day6_1","R_3n5VJWmri8Cz1Wd","1","FM"
"2409",0,3,4,0,1,0,34,0,3,1,2,"Day6_1","R_3Eo2OahUNaX8E22","1","FM"
"2410",0,3,4,0,1,0,78,0,1,0,0,"Day6_1","R_2zZsK6ZnAc711nR","1","FM"
"2411",1,3,6,0,1,0,30,0,4,1,0,"Day6_1","R_2txRh2zH4Gw8weu","1","FM"
"2412",0,3,5,1,0,0,74,0,1,0,0,"Day6_1","R_9nQ8BuBu71Os6Y1","1","FM"
"2413",0,2,4,0,0,1,89,0,2,0,0,"Day6_1","R_2wdbRiWxNblgn0i","1","FM"
"2414",0,2,3,0,0,1,42,0,2,1,0,"Day6_1","R_1Cj2kMkQsnbFGma","1","FM"
"2415",0,2,2,0,0,0,26,0,3,0,1,"Day6_1","R_OuSTnxvFDcElWoN","1","FM"
"2416",1,4,6,1,0,0,69,0,1,1,0,"Day6_1","R_1jDjuH6hZMFMZwP","1","FM"
"2417",0,2,2,0,1,0,37,0,3,0,0,"Day6_1","R_9yLjdC3UVTDySVr","1","FM"
"2418",1,4,6,1,0,0,80,0,3,0,1,"Day6_1","R_3HwgpoaTfb73XWb","1","FM"
"2419",1,4,7,0,1,0,35,0,1,1,0,"Day6_1","R_1Lu26RgH8oMHniG","1","FM"
"2420",0,3,5,0,1,0,70,0,3,0,2,"Day6_1","R_2aLlYtHpC2Eat7d","1","FM"
"2421",0,3,5,0,0,0,46,0,2,0,1,"Day6_1","R_1Fb0hNKR4gxnZ0S","1","FM"
"2422",1,4,7,0,0,0,51,0,3,1,2,"Day6_1","R_10oXIrwmHfzHAis","1","FM"
"2423",0,3,5,0,1,0,51,0,3,0,1,"Day6_1","R_WkDz9NZSmnfcWid","1","FM"
"2424",1,4,7,1,0,0,73,0,5,0,1,"Day6_1","R_3sppLcbokq2WGpP","1","FM"
"2425",0,2,4,0,0,1,75,0,1,0,0,"Day6_1","R_ve43KrjS0sLF9xT","1","FM"
"2426",0,3,4,0,1,0,78,0,5,1,2,"Day6_1","R_3GBuBYtVxD9gDXj","1","FM"
"2427",0,3,4,0,0,1,35,0,3,1,1,"Day6_1","R_yEnsKe4iPyoFFxD","1","FM"
"2428",0,2,4,0,1,0,28,0,3,0,1,"Day6_1","R_1eP2dR6vqtZU6nW","1","FM"
"2429",0,2,4,1,0,0,42,0,3,0,1,"Day6_1","R_216QYBRCKYxk4j0","1","FM"
"2430",1,3,5,0,0,1,82,0,1,0,1,"Day6_1","R_1IWSbMVldWQ9v2d","1","FM"
"2431",0,3,4,0,0,1,73,0,1,0,0,"Day6_1","R_PHQEY8W49L85e2l","1","FM"
"2432",1,3,6,1,0,0,40,0,1,0,0,"Day6_1","R_Uo3XaLW1bvU5Zo5","1","FM"
"2433",0,3,4,0,0,0,42,0,3,0,1,"Day6_1","R_9SREIFwW1GbeC6R","1","FM"
"2434",0,3,4,0,0,0,79,0,3,0,0,"Day6_1","R_3I0jNAx52mRvsfu","1","FM"
"2435",0,3,4,0,1,0,34,0,3,1,1,"Day6_1","R_2EzrDnWIBAZ1UPv","1","FM"
"2436",0,3,5,0,0,0,44,0,1,0,0,"Day6_1","R_2ZUOwSBrGEporWJ","1","FM"
"2437",1,3,5,0,1,0,23,0,1,1,0,"Day6_1","R_2r6w0tWb47yHBXX","1","FM"
"2438",1,3,5,0,0,0,40,0,5,0,2,"Day6_1","R_1gcnGVIqC3Yo8B5","1","FM"
"2439",0,3,4,0,1,0,75,0,4,1,1,"Day6_1","R_3MDQUbiwRt7A48P","1","FM"
"2440",0,2,5,0,0,0,33,0,1,1,1,"Day6_1","R_0DtKvBeJn5UPY09","1","FM"
"2441",1,4,7,1,0,0,34,0,1,1,0,"Day6_1","R_a4wFHaXJOM9u8UN","1","FM"
"2442",0,2,2,0,0,0,49,0,1,0,0,"Day6_1","R_3gZrvlVo5j3huRj","1","FM"
"2443",0,1,5,0,0,1,55,0,5,0,1,"Day6_1","R_ROhXmpwldi54SsN","1","FM"
"2444",0,2,3,0,0,1,23,0,3,0,0,"Day6_1","R_3Jygp8f5Wuvy0oq","1","FM"
"2445",1,3,5,0,0,1,65,0,2,0,0,"Day6_1","R_9WDSd26zRVdfgWZ","1","FM"
"2446",0,2,4,0,0,0,52,0,3,0,1,"Day6_1","R_3oZO4pJFVLhZIYJ","1","FM"
"2447",0,1,2,1,0,0,72,0,3,1,1,"Day6_1","R_xhBmVXjfir3xBpn","1","FM"
"2448",1,4,7,1,0,0,62,0,1,0,1,"Day6_1","R_2AKaFF396pwsysB","1","FM"
"2449",0,1,2,1,0,0,45,0,3,1,2,"Day6_1","R_cureuYxgPSnmM01","1","FM"
"2450",1,4,7,1,0,0,62,0,1,0,0,"Day6_1","R_9Z8obXTuyIYY66l","1","FM"
"2451",1,3,5,0,0,1,40,0,1,0,1,"Day6_1","R_wMmH6NYg9smyUaB","1","FM"
"2452",0,3,4,0,1,0,35,0,5,1,3,"Day6_1","R_116EAsqYyQd0cep","1","FM"
"2453",1,3,6,1,0,0,44,0,5,1,2,"Day6_1","R_30fblYXc8USjwWF","1","FM"
"2454",1,4,7,1,0,0,52,0,1,0,1,"Day6_1","R_21tfXUjdhuD4oJ8","1","FM"
"2455",0,3,5,1,0,0,51,0,5,0,1,"Day6_1","R_3CDVVnxGsCgH8vB","1","FM"
"2456",1,3,6,0,0,0,65,0,3,0,0,"Day6_1","R_Q0brze4VoeInVwl","1","FM"
"2457",0,2,3,0,0,0,80,0,4,1,1,"Day6_1","R_OJSs3R15mY9yixX","1","FM"
"2458",1,3,5,0,0,1,58,0,4,0,3,"Day6_1","R_3PBP73kX0oxvPRy","1","FM"
"2459",1,3,6,1,0,0,40,0,4,1,2,"Day6_1","R_3ESTjZxyx8MyRfG","1","FM"
"2460",0,3,5,0,0,0,78,0,5,1,0,"Day6_1","R_3fIY9kAO7auQFFz","1","FM"
"2461",1,4,7,0,1,0,72,0,1,0,0,"Day6_1","R_xf1KagUxJhWqZ4B","1","FM"
"2462",1,4,7,0,1,0,81,0,1,0,1,"Day6_1","R_sGPFRZUA6tvv5vj","1","FM"
"2463",0,2,3,1,0,0,28,0,0,0,0,"Day6_1","R_3MQi3ts1vzZwPXz","1","FM"
"2464",0,1,1,0,1,0,34,0,1,0,1,"Day6_1","R_RKVUe4DWNkrIOf7","1","FM"
"2465",1,3,4,0,0,1,30,0,5,0,1,"Day6_1","R_3Nz9hdIs5sFTVn4","1","FM"
"2466",0,3,4,0,0,1,44,0,1,0,0,"Day6_1","R_3kmMhyJng5gaelA","1","FM"
"2467",1,3,5,0,0,0,38,0,1,1,1,"Day6_1","R_2rH383XoxVXRGkV","1","FM"
"2468",1,3,5,0,1,0,69,0,1,1,0,"Day6_1","R_2Y5QJ7geeJGvJXg","1","FM"
"2469",1,3,6,0,0,1,46,0,4,0,3,"Day6_1","R_2qq1JQ4AxelsXxE","1","FM"
"2470",1,4,7,1,0,0,45,0,3,1,3,"Day6_1","R_1g1ENW5cFXFHJY8","1","FM"
"2471",1,4,6,0,0,1,19,0,2,0,0,"Day6_1","R_3COBwQ51hOxU62h","1","FM"
"2472",1,4,7,0,0,1,68,0,4,0,1,"Day6_1","R_2c1uEwIcs8So6lH","1","FM"
"2473",1,4,7,1,0,0,44,0,1,1,0,"Day6_1","R_1mheKTjpNz0pP09","1","FM"
"2474",1,4,7,0,0,0,60,0,1,0,1,"Day6_1","R_2pRehSAnY3MK4en","1","FM"
"2475",1,3,4,0,0,0,87,0,3,0,0,"Day6_1","R_2Cl96MFHRiO4C1U","1","FM"
"2476",1,3,5,0,0,0,26,0,1,0,0,"Day6_1","R_1yMbhhSyZYy6Mtb","1","FM"
"2477",1,4,7,0,0,0,47,0,4,0,2,"Day6_1","R_2a8q1gN1OPHEBKW","1","FM"
"2478",0,3,5,0,0,1,72,0,1,1,0,"Day6_1","R_2QG2QZHQUGq2QWM","1","FM"
"2479",1,3,6,1,0,0,65,0,3,0,1,"Day6_1","R_D8HtgfW9G7KYMvv","1","FM"
"2480",0,3,4,0,1,0,33,0,1,0,1,"Day6_1","R_ekVPOBbkjFcmRFf","1","FM"
"2481",0,1,7,1,0,0,45,0,5,0,3,"Day6_1","R_2az7RvKbIjtQEZa","1","FM"
"2482",1,3,7,0,0,0,36,0,1,1,0,"Day6_1","R_2sRsPBoVam7WhgL","1","FM"
"2483",1,4,7,0,0,0,54,0,3,0,1,"Day6_1","R_3qexMa5rHdYMBHQ","1","FM"
"2484",0,3,7,0,1,0,36,0,1,1,1,"Day6_1","R_1FthxcwGugg5GCV","1","FM"
"2485",1,4,6,1,0,0,76,0,1,1,0,"Day6_1","R_uaf0jPeVoFq9Yk1","1","FM"
"2486",1,3,5,0,0,0,74,0,1,0,0,"Day6_1","R_aeIqL4c0e6xIS0V","1","FM"
"2487",1,4,7,0,0,1,49,0,4,1,2,"Day6_1","R_3hiumVCPPOKyVTR","1","FM"
"2488",0,3,5,1,0,0,47,0,1,0,0,"Day6_1","R_1NmNxFYMneX0HAn","1","FM"
"2489",0,2,3,0,0,0,50,0,0,0,1,"Day6_1","R_87JG3tC4EKWmxMJ","1","FM"
"2490",0,3,5,1,0,0,37,0,1,1,0,"Day6_1","R_3JaCb7mwPii6dWN","1","FM"
"2491",1,4,7,1,0,0,77,0,1,0,0,"Day6_1","R_3r2Mv6IGLic7FXR","1","FM"
"2492",0,3,5,0,0,0,55,0,2,0,1,"Day6_1","R_2QM2P5bRaKVetl7","1","FM"
"2493",0,2,3,0,0,0,40,0,2,0,0,"Day6_1","R_2wmF3RNp5dvsCgf","1","FM"
"2494",0,3,5,0,0,0,53,0,2,1,0,"Day6_1","R_1rqwOJQftiQo4xJ","1","FM"
"2495",1,NA,7,0,1,0,45,0,4,1,2,"Day6_1","R_3EMaPzSgcFILkxo","1","FM"
"2496",1,4,7,0,1,0,72,0,1,1,0,"Day6_1","R_1KwC2qTeYz4qoEY","1","FM"
"2497",1,3,5,0,0,0,72,0,1,0,0,"Day6_1","R_2qCtSOzZOqArGWS","1","FM"
"2498",1,4,7,0,1,0,55,0,1,0,0,"Day6_1","R_3HNvsSeU4g1TUOx","1","FM"
"2499",0,2,4,0,0,0,50,0,4,0,2,"Day6_1","R_5oMcVUR34gZFflD","1","FM"
"2500",1,4,7,0,0,0,57,0,3,0,0,"Day6_1","R_DqTrvWuFKkoW3lL","1","FM"
"2501",0,1,1,0,1,0,76,0,2,1,1,"Day6_1","R_DTuulKsNXm4w3rH","1","FM"
"2502",1,4,6,1,0,0,88,0,1,1,0,"Day6_1","R_1rdgpjL2Vsp1OpK","1","FM"
"2503",1,3,7,0,0,0,27,0,3,1,1,"Day6_1","R_3qZDL89kpK6kQxt","1","FM"
"2504",0,3,5,1,0,0,43,0,3,0,2,"Day6_1","R_1FJ02PhwSeJklIT","1","FM"
"2505",0,3,4,0,0,0,50,0,1,0,1,"Day6_1","R_2Tq7SqpKkVwVoXm","1","FM"
"2506",1,4,7,1,0,0,40,0,1,0,1,"Day6_1","R_240rtDIIByKfY1x","1","FM"
"2507",1,4,7,1,0,0,73,0,1,0,0,"Day6_1","R_1dK6X7WktFuGAkj","1","FM"
"2508",1,3,5,0,1,0,72,0,3,0,1,"Day6_1","R_2pRhTkVqOCTE1DU","1","FM"
"2509",0,2,4,0,1,0,68,0,3,1,0,"Day6_1","R_2atQCPJ0EkZZ3mg","1","FM"
"2510",1,3,5,0,1,0,69,0,3,1,1,"Day6_1","R_2bTrf1hgNIRvoH7","1","FM"
"2511",0,1,3,1,0,0,58,0,1,0,1,"Day6_1","R_2SBLLgTcdWqQY89","1","FM"
"2512",0,3,5,0,0,0,35,0,4,1,1,"Day6_1","R_30nOqkEcXSTPWRW","1","FM"
"2513",1,4,7,0,0,0,38,0,3,1,2,"Day6_1","R_2vfdZqgB2Akd6Q2","1","FM"
"2514",1,4,7,0,0,1,25,0,3,1,0,"Day6_1","R_2X5I5KW5FjHsaU9","1","FM"
"2515",0,3,4,0,0,1,33,0,1,0,0,"Day6_1","R_XRMoh4gqjdEPltv","1","FM"
"2516",0,1,1,0,1,0,75,0,2,1,1,"Day6_1","R_YYo8OlJsOsmaEjT","1","FM"
"2517",0,2,4,0,0,1,67,0,1,0,2,"Day6_1","R_274itlPiHTCgbcB","1","FM"
"2518",0,3,4,0,0,0,59,0,1,1,0,"Day6_1","R_cIsotRoZOKP1rQl","1","FM"
"2519",0,2,4,0,0,1,37,0,0,1,0,"Day6_1","R_3k67Y1KduVuHPOB","1","FM"
"2520",1,3,4,1,0,0,54,0,0,0,0,"Day6_1","R_ZxzUyYXYbeHM2lP","1","FM"
"2521",0,2,2,1,0,0,47,0,2,1,0,"Day6_1","R_27O0jLpreMt2rHG","1","FM"
"2522",0,3,5,0,0,1,28,0,3,0,1,"Day6_1","R_29n3MO7LEJX9di0","1","FM"
"2523",0,2,4,0,0,0,65,0,1,0,1,"Day6_1","R_1CqMxgl26d3Hzym","1","FM"
"2524",0,1,2,0,1,0,29,0,1,0,0,"Day6_1","R_07jLvc2lJmCCAYV","1","FM"
"2525",0,1,1,0,0,0,72,0,4,1,0,"Day6_1","R_2VfkIJs7g6GzT9Y","1","FM"
"2526",1,4,7,1,0,0,52,0,1,0,1,"Day6_1","R_3FW3WpkGY0XjVbX","1","FM"
"2527",0,3,5,1,0,0,36,0,3,0,1,"Day6_1","R_3KPdsMsJe7M4AUj","1","FM"
"2528",1,4,6,0,1,0,73,0,4,1,2,"Day6_1","R_1BQwIUvZIThg2EG","1","FM"
"2529",0,3,4,1,0,0,67,0,2,0,0,"Day6_1","R_2YLNKRCDJtK0WCE","1","FM"
"2530",1,4,6,0,1,0,76,0,1,0,0,"Day6_1","R_2VqHRW85UKI9LaC","1","FM"
"2531",1,4,7,1,0,0,38,0,3,0,3,"Day6_1","R_2WScsq0JIGMz7tP","1","FM"
"2532",0,3,3,1,0,0,69,0,1,0,1,"Day6_1","R_1IlSqP2KqYtFytt","1","FM"
"2533",0,2,4,0,1,0,58,0,3,1,0,"Day6_1","R_YYACCDu8IzuknlL","1","FM"
"2534",0,1,2,1,0,0,72,0,3,1,0,"Day6_1","R_2qF1kqNEOgw2lQ9","1","FM"
"2535",0,3,4,0,1,0,33,0,1,0,0,"Day6_1","R_2EbODMy6aAvpalE","1","FM"
"2536",1,3,5,0,0,1,22,0,1,0,0,"Day6_1","R_2eRq3s2CxKcFHju","1","FM"
"2537",1,4,7,1,0,0,36,0,3,0,1,"Day6_1","R_xGEupMygOXaSg93","1","FM"
"2538",0,3,4,0,0,0,37,0,3,0,1,"Day6_1","R_O0yoaO905LNkDW9","1","FM"
"2539",0,3,4,0,0,0,27,0,1,1,0,"Day6_1","R_3dT7yaJgAPkH4RE","1","FM"
"2540",0,1,1,0,0,0,65,0,1,0,0,"Day6_1","R_2aFyDilosoQIPV3","1","FM"
"2541",0,3,4,0,1,0,45,0,2,0,0,"Day6_1","R_XX8oJodXx2UDG4p","1","FM"
"2542",0,1,1,0,0,1,40,0,3,1,2,"Day6_1","R_3iOKWxdFojNIk2Q","1","FM"
"2543",0,3,5,0,1,0,68,0,3,1,2,"Day6_1","R_2dFtKyr6BSLwkwL","1","FM"
"2544",0,3,3,0,0,0,36,0,2,0,0,"Day6_1","R_11bIaWx0nrHp2fE","1","FM"
"2545",0,3,6,1,0,0,43,0,2,1,0,"Day6_1","R_10u9gx07D2vEniS","1","FM"
"2546",0,3,4,0,0,1,55,0,1,0,0,"Day6_1","R_3EXMNIvJh28VRvF","1","FM"
"2547",0,2,3,0,0,1,36,0,1,0,1,"Day6_1","R_3q7nO0S3Csh5rIy","1","FM"
"2548",1,3,4,0,0,1,34,0,4,0,1,"Day6_1","R_3kyOyGT3EhYNyiX","1","FM"
"2549",0,1,2,0,1,0,74,0,4,0,1,"Day6_1","R_bJhCzwW3M2vXcRz","1","FM"
"2550",1,4,7,1,0,0,34,0,2,0,0,"Day6_1","R_2tD7mg8yBp0wBFl","1","FM"
"2551",0,3,4,0,1,0,74,0,3,1,1,"Day6_1","R_3af8H5Z1ghyZ0sx","1","FM"
"2552",0,1,1,0,0,0,75,0,3,1,3,"Day6_1","R_3ir8hpXVwkWbij9","1","FM"
"2553",0,3,6,0,1,0,36,0,3,1,2,"Day6_1","R_Y5hbOycD4nR5cmR","1","FM"
"2554",0,3,4,0,0,0,54,0,1,1,0,"Day6_1","R_BxKMZXNWcJvGANj","1","FM"
"2555",0,3,4,1,0,0,49,0,3,0,0,"Day6_1","R_2aLWnWY2fnbIrOV","1","FM"
"2556",0,3,4,0,1,0,22,0,2,0,0,"Day6_1","R_1Fy2ocrhvlZeAGc","1","FM"
"2557",1,3,6,0,1,0,46,0,1,1,1,"Day6_1","R_2yqnORHgU5Gzs8t","1","FM"
"2558",1,4,7,0,1,0,62,0,2,0,0,"Day6_1","R_247Y2swJNcMGlvY","1","FM"
"2559",1,4,7,1,0,0,44,0,1,1,1,"Day6_1","R_2zxdzR1oq7q03Wt","1","FM"
"2560",1,4,7,0,0,0,86,0,4,1,1,"Day6_1","R_30c90RHYvyqKLl4","1","FM"
"2561",1,4,7,0,1,0,79,0,4,1,3,"Day6_1","R_26hCDhzQ7qIIEKZ","1","FM"
"2562",1,1,5,0,1,0,22,0,2,1,3,"Day6_1","R_tJPxJHZG4JvbkWJ","1","FM"
"2563",0,3,2,0,0,0,66,0,3,1,1,"Day6_1","R_0jk5AEHlS83yPaF","1","FM"
"2564",0,2,3,0,0,1,77,0,3,0,1,"Day6_1","R_2WO63POgsnSNwP6","1","FM"
"2565",0,3,4,1,0,0,53,0,2,0,0,"Day6_1","R_1HpzRq0pXRxkobO","1","FM"
"2566",0,4,6,0,0,0,45,0,2,1,0,"Day6_1","R_3iPxFwXAiJLSWCF","1","FM"
"2567",1,4,7,0,0,0,26,0,3,1,1,"Day6_1","R_25Mwndy00xnfQBG","1","FM"
"2568",0,1,2,0,1,0,44,0,3,1,0,"Day6_1","R_yl5v7F2MANCzZ5L","1","FM"
"2569",1,4,4,0,1,0,30,0,1,1,1,"Day6_1","R_3kCdq8Zo9hNZy5J","1","FM"
"2570",0,2,2,0,1,0,35,0,3,1,0,"Day6_1","R_3suEmemHYkGs3Oy","1","FM"
"2571",0,3,3,1,0,0,60,0,1,1,1,"Day6_1","R_efkLfQxZBzyicut","1","FM"
"2572",1,4,7,0,0,1,48,0,1,1,0,"Day6_1","R_3HNTUCFkMYTVP4T","1","FM"
"2573",1,3,7,0,0,0,35,0,1,0,1,"Day6_1","R_3oLzBMNCPfGE334","1","FM"
"2574",1,4,4,1,0,0,73,0,2,1,0,"Day6_1","R_2P25IgfhTr34BfC","1","FM"
"2575",1,4,6,0,0,0,37,0,1,0,0,"Day6_1","R_20PcjxhPFHxRge9","1","FM"
"2576",1,3,6,0,0,0,37,0,1,0,1,"Day6_1","R_1GWjAoyEbO7NIUo","1","FM"
"2577",0,2,2,0,0,0,45,0,1,0,1,"Day6_1","R_3hrvNCKQwApE2yD","1","FM"
